glue_id,smiles,inchikey,linker,source_fragment,mw,clogp,tpsa,hbd,hba,rtb,aromatic_rings,fsp3,qed,pka_basic_est,cns_mpo_proxy,cns_mpo_wager_approx,gate_mw_lt450,gate_clogp_2_4,gate_tpsa_lt90,gate_mpo_ge4,gate_pains_free,gate_anchor,gate_tpsa_lt120_fb,gate_mpo_ge3p5_fb,passes_all_gates,passes_fallback
GLUE1696,CCC(CC)C(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XAGDFDRIZHTPGG-UHFFFAOYSA-N,acetamide,*C(=O)C(CC)CC,399.45,1.78,112.7,2,5,7,1,0.476,0.536,5.0,3.5,4.46,True,False,False,False,True,True,True,True,False,False
GLUE1697,CCC(CC)C(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XMQKCRMPMKVPFK-UHFFFAOYSA-N,urea,*C(=O)C(CC)CC,400.44,1.53,124.7,3,5,5,1,0.45,0.647,5.0,3.0,3.88,True,False,False,False,True,True,False,False,False,False
GLUE1698,CCC(CC)C(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,SLTDZXDHUQSMIY-UHFFFAOYSA-N,carbamate,*C(=O)C(CC)CC,401.42,1.96,121.9,2,6,5,1,0.45,0.442,5.0,3.0,4.2,True,False,False,False,True,True,False,False,False,False
GLUE1699,O=C1CCC(N2Cc3cccc(NC(=O)[C@H]4OC(=O)[C@H](O)[C@@H](O)[C@@H]4O)c3C2=O)C(=O)N1,PIXLTIHYJZICIQ-DWCHVLPFSA-N,amide,*[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,433.37,-2.61,182.6,5,9,3,1,0.421,0.252,5.0,2.5,3.48,True,False,False,False,True,True,False,False,False,False
GLUE1700,O=C1CCC(N2Cc3cccc(NS(=O)(=O)[C@H]4OC(=O)[C@H](O)[C@@H](O)[C@@H]4O)c3C2=O)C(=O)N1,JQSPNBRDRXEZJD-BOLHWXEVSA-N,sulfonamide,*[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,469.43,-2.85,199.6,5,10,4,1,0.444,0.226,5.0,2.5,3.22,False,False,False,False,True,True,False,False,False,False
GLUE1701,O=C1CCC(N2Cc3cccc(NC(=O)C[C@H]4OC(=O)[C@H](O)[C@@H](O)[C@@H]4O)c3C2=O)C(=O)N1,VQDWCFSBVWNYTJ-IFDJTXITSA-N,acetamide,*[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,447.4,-2.22,182.6,5,9,4,1,0.45,0.252,5.0,2.5,3.38,True,False,False,False,True,True,False,False,False,False
GLUE1702,O=C1CCC(N2Cc3cccc(NC(=O)N[C@H]4OC(=O)[C@H](O)[C@@H](O)[C@@H]4O)c3C2=O)C(=O)N1,LZNPNOXNPBLPCY-GCXLIBGZSA-N,urea,*[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,448.39,-2.47,194.6,6,9,3,1,0.421,0.215,5.0,2.5,3.37,True,False,False,False,True,True,False,False,False,False
GLUE1703,O=C1CCC(N2Cc3cccc(NC(=O)O[C@H]4OC(=O)[C@H](O)[C@@H](O)[C@@H]4O)c3C2=O)C(=O)N1,QHJALSLWFDLJKE-BOLHWXEVSA-N,carbamate,*[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,449.37,-2.04,191.8,5,10,3,1,0.421,0.254,5.0,2.5,3.36,True,False,False,False,True,True,False,False,False,False
GLUE1704,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc([123I])cc4)c3C2=O)C(=O)N1,PWKPIWBTLMVHAX-PIRNEEEYSA-N,amide,*c1ccc([123I])cc1,485.27,2.3,95.6,2,4,3,2,0.2,0.516,5.0,3.5,4.42,False,True,False,False,True,True,True,True,False,False
GLUE1705,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc([123I])cc4)c3C2=O)C(=O)N1,OOXHHHRBYHGMIF-BMILMZPDSA-N,sulfonamide,*c1ccc([123I])cc1,521.33,1.85,112.7,2,5,4,2,0.211,0.471,5.0,3.0,3.74,False,False,False,False,True,True,True,False,False,False
GLUE1706,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc([123I])cc4)c3C2=O)C(=O)N1,IGWJELGZNZAXCT-NHTLRXQVSA-N,acetamide,*c1ccc([123I])cc1,499.3,2.23,95.6,2,4,4,2,0.238,0.499,5.0,3.5,4.32,False,True,False,False,True,True,True,True,False,False
GLUE1707,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc([123I])cc4)c3C2=O)C(=O)N1,WTCYIAIFNDHVLD-PIRNEEEYSA-N,urea,*c1ccc([123I])cc1,500.29,2.7,107.6,3,4,3,2,0.2,0.445,5.0,3.0,3.48,False,True,False,False,True,True,True,False,False,False
GLUE1708,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc([123I])cc4)c3C2=O)C(=O)N1,PVJHHKSYFLHPQV-PIRNEEEYSA-N,carbamate,*c1ccc([123I])cc1,501.27,2.66,104.8,2,5,3,2,0.2,0.497,5.0,3.0,3.92,False,True,False,False,True,True,True,False,False,False
GLUE1709,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,LVTBXSDUNWBRRC-YTQWVHSASA-M,amide,*[C@@H]1C(C)=C[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-],518.48,-0.79,185.6,2,9,5,1,0.381,0.218,5.0,2.5,3.5,False,False,False,False,True,True,False,False,False,False
GLUE1710,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JMYATZDGHGUKCR-YAELJHOLSA-M,acetamide,*[C@@H]1C(C)=C[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-],532.51,-0.4,185.6,2,9,6,1,0.409,0.213,5.0,2.5,3.5,False,False,False,False,True,True,False,False,False,False
GLUE1711,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ZAJBPWFGCRIMET-YTQWVHSASA-M,urea,*[C@@H]1C(C)=C[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-],533.5,-0.65,197.6,3,9,5,1,0.381,0.191,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE1712,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,UDZADSXEQFMGKM-IAAFUJMNSA-M,carbamate,*[C@@H]1C(C)=C[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-],534.48,-0.22,194.8,2,10,5,1,0.381,0.221,5.0,2.5,3.5,False,False,False,False,True,True,False,False,False,False
GLUE1713,Cc1cn2nc(C(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc(C)c2n1,ZUWIHGHUUAMSOM-UHFFFAOYSA-N,amide,*c1cc(C)c2nc(C)cn2n1,432.44,1.36,125.8,2,6,3,3,0.273,0.602,5.0,3.0,3.98,True,False,False,False,True,True,False,False,False,False
GLUE1714,Cc1cn2nc(S(=O)(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc(C)c2n1,AICPEGNHIMLDRF-UHFFFAOYSA-N,sulfonamide,*c1cc(C)c2nc(C)cn2n1,468.5,0.91,142.8,2,7,4,3,0.286,0.542,5.0,3.0,3.73,False,False,False,False,True,True,False,False,False,False
GLUE1715,Cc1cn2nc(CC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc(C)c2n1,VTQVRURWWKUTKW-UHFFFAOYSA-N,acetamide,*c1cc(C)c2nc(C)cn2n1,446.47,1.29,125.8,2,6,4,3,0.304,0.582,5.0,3.0,3.88,True,False,False,False,True,True,False,False,False,False
GLUE1716,Cc1cn2nc(NC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc(C)c2n1,XUIVIPFYWLECMF-UHFFFAOYSA-N,urea,*c1cc(C)c2nc(C)cn2n1,447.46,1.75,137.8,3,6,3,3,0.273,0.523,5.0,3.0,3.54,True,False,False,False,True,True,False,False,False,False
GLUE1717,Cc1cn2nc(OC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc(C)c2n1,WTCHQVXTLFMASI-UHFFFAOYSA-N,carbamate,*c1cc(C)c2nc(C)cn2n1,448.44,1.72,135.0,2,7,3,3,0.273,0.583,5.0,3.0,3.87,True,False,False,False,True,True,False,False,False,False
GLUE1718,O=C1CCC(N2Cc3cccc(NC(=O)N4CCNC5(CC5)C4)c3C2=O)C(=O)N1,WBXOKPZEGATZKI-UHFFFAOYSA-N,amide,*N1CCNC2(CC2)C1,397.44,0.42,110.8,3,5,2,1,0.5,0.627,9.0,3.5,3.7,True,False,False,False,True,True,True,True,False,False
GLUE1719,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4CCNC5(CC5)C4)c3C2=O)C(=O)N1,ALZBIUOSUMRJEW-UHFFFAOYSA-N,sulfonamide,*N1CCNC2(CC2)C1,433.49,-0.46,127.9,3,6,4,1,0.526,0.552,9.5,3.0,2.89,True,False,False,False,True,True,False,False,False,False
GLUE1720,O=C1CCC(N2Cc3cccc(NC(=O)CN4CCNC5(CC5)C4)c3C2=O)C(=O)N1,GILAQZQDCCSIJF-UHFFFAOYSA-N,acetamide,*N1CCNC2(CC2)C1,411.46,-0.18,110.8,3,6,4,1,0.524,0.593,9.5,3.5,3.35,True,False,False,False,True,True,True,True,False,False
GLUE1721,O=C1CCC(N2Cc3cccc(NC(=O)NN4CCNC5(CC5)C4)c3C2=O)C(=O)N1,ZYYXDHOUAWMECC-UHFFFAOYSA-N,urea,*N1CCNC2(CC2)C1,412.45,-0.08,122.9,4,6,3,1,0.5,0.515,9.5,2.5,2.88,True,False,False,False,True,True,False,False,False,False
GLUE1722,O=C1CCC(N2Cc3cccc(NC(=O)ON4CCNC5(CC5)C4)c3C2=O)C(=O)N1,PHZDTQOAHWBGCD-UHFFFAOYSA-N,carbamate,*N1CCNC2(CC2)C1,413.43,0.35,120.1,3,7,3,1,0.5,0.612,9.5,3.0,3.03,True,False,False,False,True,True,False,False,False,False
GLUE1723,O=C1CCC(N2Cc3cccc(NC(=O)c4cc5cc(Cl)ccc5[nH]c4=O)c3C2=O)C(=O)N1,NFPPREMBNKBTCS-UHFFFAOYSA-N,amide,*c1cc2cc(Cl)ccc2[nH]c1=O,464.87,2.19,128.4,3,5,3,3,0.174,0.512,5.0,3.0,3.42,False,True,False,False,True,True,False,False,False,False
GLUE1724,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cc5cc(Cl)ccc5[nH]c4=O)c3C2=O)C(=O)N1,HLPMTIQYKYOTCX-UHFFFAOYSA-N,sulfonamide,*c1cc2cc(Cl)ccc2[nH]c1=O,500.92,1.74,145.5,3,6,4,3,0.182,0.465,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE1725,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cc5cc(Cl)ccc5[nH]c4=O)c3C2=O)C(=O)N1,KIPUGHGTSTWMLS-UHFFFAOYSA-N,acetamide,*c1cc2cc(Cl)ccc2[nH]c1=O,478.89,2.12,128.4,3,5,4,3,0.208,0.495,5.0,3.0,3.32,False,True,False,False,True,True,False,False,False,False
GLUE1726,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cc5cc(Cl)ccc5[nH]c4=O)c3C2=O)C(=O)N1,UFMDMFCVUIHIGU-UHFFFAOYSA-N,urea,*c1cc2cc(Cl)ccc2[nH]c1=O,479.88,2.59,140.5,4,5,3,3,0.174,0.427,5.0,2.5,3.1,False,True,False,False,True,True,False,False,False,False
GLUE1727,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cc5cc(Cl)ccc5[nH]c4=O)c3C2=O)C(=O)N1,JLZBZWXKZGLJCP-UHFFFAOYSA-N,carbamate,*c1cc2cc(Cl)ccc2[nH]c1=O,480.86,2.55,137.7,3,6,3,3,0.174,0.492,5.0,3.0,3.28,False,True,False,False,True,True,False,False,False,False
GLUE1728,Cn1c(C#N)ccc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1=O,LVZNAAGHFZFUOE-UHFFFAOYSA-N,amide,*c1ccc(C#N)n(C)c1=O,419.4,0.27,141.4,2,6,3,2,0.238,0.684,5.0,3.0,4.08,True,False,False,False,True,True,False,False,False,False
GLUE1729,Cn1c(C#N)ccc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1=O,GPDOVWRWAUOBSK-UHFFFAOYSA-N,sulfonamide,*c1ccc(C#N)n(C)c1=O,455.45,-0.18,158.4,2,7,4,2,0.25,0.605,5.0,3.0,3.82,False,False,False,False,True,True,False,False,False,False
GLUE1730,Cn1c(C#N)ccc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1=O,FARQCPVBHFWSEI-UHFFFAOYSA-N,acetamide,*c1ccc(C#N)n(C)c1=O,433.42,0.2,141.4,2,6,4,2,0.273,0.66,5.0,3.0,3.98,True,False,False,False,True,True,False,False,False,False
GLUE1731,Cn1c(C#N)ccc(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1=O,DTLXKXNPYKMUTA-UHFFFAOYSA-N,urea,*c1ccc(C#N)n(C)c1=O,434.41,0.66,153.4,3,6,3,2,0.238,0.603,5.0,3.0,3.64,True,False,False,False,True,True,False,False,False,False
GLUE1732,Cn1c(C#N)ccc(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1=O,FNMANTYEUVSDNR-UHFFFAOYSA-N,carbamate,*c1ccc(C#N)n(C)c1=O,435.4,0.63,150.6,2,7,3,2,0.238,0.671,5.0,3.0,3.96,True,False,False,False,True,True,False,False,False,False
GLUE1733,O=C1CCC(N2Cc3cccc(NC(=O)OP(=O)([O-])O)c3C2=O)C(=O)N1,SOSWCMATHLXBEL-UHFFFAOYSA-M,amide,*OP(=O)([O-])O,382.25,-0.54,165.2,3,7,3,1,0.286,0.463,5.0,3.0,4.01,True,False,False,False,True,True,False,False,False,False
GLUE1734,O=C1CCC(N2Cc3cccc(NS(=O)(=O)OP(=O)([O-])O)c3C2=O)C(=O)N1,VHPFSCIPOKPJCR-UHFFFAOYSA-M,sulfonamide,*OP(=O)([O-])O,418.3,-1.42,182.2,3,8,5,1,0.308,0.382,5.0,3.0,3.75,True,False,False,False,True,True,False,False,False,False
GLUE1735,O=C1CCC(N2Cc3cccc(NC(=O)COP(=O)([O-])O)c3C2=O)C(=O)N1,BLQAUFYENIYQTJ-UHFFFAOYSA-M,acetamide,*OP(=O)([O-])O,396.27,-1.14,165.2,3,7,5,1,0.333,0.415,5.0,3.0,3.91,True,False,False,False,True,True,False,False,False,False
GLUE1736,O=C1CCC(N2Cc3cccc(NC(=O)NOP(=O)([O-])O)c3C2=O)C(=O)N1,DANAFTHKJMCBSM-UHFFFAOYSA-M,urea,*OP(=O)([O-])O,397.26,-1.04,177.2,4,7,4,1,0.286,0.283,5.0,2.5,3.73,True,False,False,False,True,True,False,False,False,False
GLUE1737,O=C1CCC(N2Cc3cccc(NC(=O)OOP(=O)([O-])O)c3C2=O)C(=O)N1,LHDYZVZHIHLURR-UHFFFAOYSA-M,carbamate,*OP(=O)([O-])O,398.24,-0.61,174.4,3,8,4,1,0.286,0.258,5.0,3.0,3.89,True,False,False,False,True,True,False,False,False,False
GLUE1738,C[C@H](C(=O)[O-])C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,IZBCUVLOQVFBHC-YMNIQAILSA-M,amide,*[C@H](C)C(=O)[O-],358.33,-1.23,135.7,2,6,4,1,0.353,0.511,5.0,3.5,4.5,True,False,False,False,True,True,False,True,False,False
GLUE1739,C[C@H](C(=O)[O-])S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,TWTRVVAFSBKWRC-RZZZFEHKSA-M,sulfonamide,*[C@H](C)C(=O)[O-],394.39,-1.67,152.8,2,7,5,1,0.375,0.566,5.0,3.0,4.25,True,False,False,False,True,True,False,False,False,False
GLUE1740,C[C@@H](CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)[O-],SORDLDIFRFWGKB-QHGLUPRGSA-M,acetamide,*[C@H](C)C(=O)[O-],372.36,-0.84,135.7,2,6,5,1,0.389,0.647,5.0,3.0,4.41,True,False,False,False,True,True,False,False,False,False
GLUE1741,C[C@@H](NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)[O-],JFQYWFSNSWXXIQ-RZZZFEHKSA-M,urea,*[C@H](C)C(=O)[O-],373.35,-1.29,147.7,3,6,4,1,0.353,0.559,5.0,3.0,4.07,True,False,False,False,True,True,False,False,False,False
GLUE1742,C[C@@H](OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)[O-],MCHYNMDUZMLDJU-RZZZFEHKSA-M,carbamate,*[C@H](C)C(=O)[O-],374.33,-0.87,144.9,2,7,4,1,0.353,0.652,5.0,3.0,4.4,True,False,False,False,True,True,False,False,False,False
GLUE1743,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,LVTBXSDUNWBRRC-YTQWVHSASA-N,amide,*[C@@H]1C(C)=C[C@@H]2CN1C(=O)N2OS(=O)(=O)O,519.49,-0.44,182.7,3,8,5,1,0.381,0.264,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE1744,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JMYATZDGHGUKCR-YAELJHOLSA-N,acetamide,*[C@@H]1C(C)=C[C@@H]2CN1C(=O)N2OS(=O)(=O)O,533.52,-0.05,182.7,3,8,6,1,0.409,0.256,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE1745,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ZAJBPWFGCRIMET-YTQWVHSASA-N,urea,*[C@@H]1C(C)=C[C@@H]2CN1C(=O)N2OS(=O)(=O)O,534.51,-0.3,194.8,4,8,5,1,0.381,0.223,5.0,2.0,3.0,False,False,False,False,True,True,False,False,False,False
GLUE1746,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,UDZADSXEQFMGKM-IAAFUJMNSA-N,carbamate,*[C@@H]1C(C)=C[C@@H]2CN1C(=O)N2OS(=O)(=O)O,535.49,0.12,192.0,3,9,5,1,0.381,0.265,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE1747,O=C1CCC(N2Cc3cccc(NC(=O)SC(P(=O)([O-])O)P(=O)([O-])O)c3C2=O)C(=O)N1,PQJYUTANZFQWSI-UHFFFAOYSA-L,amide,*SC(P(=O)([O-])O)P(=O)([O-])O,491.31,-0.91,216.3,4,9,5,1,0.333,0.292,5.0,2.5,3.06,False,False,False,False,True,True,False,False,False,False
GLUE1748,O=C1CCC(N2Cc3cccc(NS(=O)(=O)SC(P(=O)([O-])O)P(=O)([O-])O)c3C2=O)C(=O)N1,JEKSFGYSVFCZIS-UHFFFAOYSA-L,sulfonamide,*SC(P(=O)([O-])O)P(=O)([O-])O,527.37,-1.79,233.4,4,10,7,1,0.357,0.175,5.0,2.0,3.0,False,False,False,False,True,True,False,False,False,False
GLUE1749,O=C1CCC(N2Cc3cccc(NC(=O)CSC(P(=O)([O-])O)P(=O)([O-])O)c3C2=O)C(=O)N1,RXYLCLWDCHCULP-UHFFFAOYSA-L,acetamide,*SC(P(=O)([O-])O)P(=O)([O-])O,505.34,-1.51,216.3,4,9,7,1,0.375,0.247,5.0,2.0,3.0,False,False,False,False,True,True,False,False,False,False
GLUE1750,O=C1CCC(N2Cc3cccc(NC(=O)NSC(P(=O)([O-])O)P(=O)([O-])O)c3C2=O)C(=O)N1,CCMNWCATCUZORS-UHFFFAOYSA-L,urea,*SC(P(=O)([O-])O)P(=O)([O-])O,506.33,-1.41,228.3,5,9,6,1,0.333,0.171,5.0,2.0,3.0,False,False,False,False,True,True,False,False,False,False
GLUE1751,O=C1CCC(N2Cc3cccc(NC(=O)OSC(P(=O)([O-])O)P(=O)([O-])O)c3C2=O)C(=O)N1,GNXWMRLVPKBLQN-UHFFFAOYSA-L,carbamate,*SC(P(=O)([O-])O)P(=O)([O-])O,507.31,-0.98,225.5,4,10,6,1,0.333,0.207,5.0,2.0,3.0,False,False,False,False,True,True,False,False,False,False
GLUE1752,[NH-]S(=O)(=O)c1nnc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)s1,IUBCOMKPLCUUOG-UHFFFAOYSA-M,amide,*c1nnc(S([NH-])(=O)=O)s1,449.45,0.29,179.3,2,9,4,2,0.25,0.625,5.0,3.0,3.86,True,False,False,False,True,True,False,False,False,False
GLUE1753,[NH-]S(=O)(=O)c1nnc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)s1,QMHOEUMIRQQXDI-UHFFFAOYSA-M,sulfonamide,*c1nnc(S([NH-])(=O)=O)s1,485.51,-0.16,196.4,2,10,5,2,0.267,0.54,5.0,3.0,3.6,False,False,False,False,True,True,False,False,False,False
GLUE1754,[NH-]S(=O)(=O)c1nnc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)s1,FENVKANQVUYUKO-UHFFFAOYSA-M,acetamide,*c1nnc(S([NH-])(=O)=O)s1,463.48,0.22,179.3,2,9,5,2,0.294,0.591,5.0,3.0,3.76,False,False,False,False,True,True,False,False,False,False
GLUE1755,[NH-]S(=O)(=O)c1nnc(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)s1,BXJIILADCJPVIM-UHFFFAOYSA-M,urea,*c1nnc(S([NH-])(=O)=O)s1,464.47,0.68,191.3,3,9,4,2,0.25,0.434,5.0,3.0,3.42,False,False,False,False,True,True,False,False,False,False
GLUE1756,[NH-]S(=O)(=O)c1nnc(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)s1,OGVFAFRZASIMLM-UHFFFAOYSA-M,carbamate,*c1nnc(S([NH-])(=O)=O)s1,465.45,0.65,188.5,2,10,4,2,0.25,0.611,5.0,3.0,3.75,False,False,False,False,True,True,False,False,False,False
GLUE1757,O=C1CCC(N2Cc3cccc(NC(=O)[C@H]4CC[S+]([O-])C4)c3C2=O)C(=O)N1,TXOWAZOMMDTJIV-GCGYGCNBSA-N,amide,*[C@H]1CC[S+]([O-])C1,389.43,0.15,118.6,2,5,3,1,0.444,0.564,5.0,3.5,4.34,True,False,False,False,True,True,True,True,False,False
GLUE1758,O=C1CCC(N2Cc3cccc(NS(=O)(=O)[C@H]4CC[S+]([O-])C4)c3C2=O)C(=O)N1,CWRSGTMAZBQOPX-GCGYGCNBSA-N,sulfonamide,*[C@H]1CC[S+]([O-])C1,425.49,-0.29,135.7,2,6,4,1,0.471,0.503,5.0,3.0,4.03,True,False,False,False,True,True,False,False,False,False
GLUE1759,O=C1CCC(N2Cc3cccc(NC(=O)C[C@H]4CC[S+]([O-])C4)c3C2=O)C(=O)N1,WTVSVHYEVXLHDG-BKAIYFHXSA-N,acetamide,*[C@H]1CC[S+]([O-])C1,403.46,0.54,118.6,2,5,4,1,0.474,0.562,5.0,3.5,4.23,True,False,False,False,True,True,True,True,False,False
GLUE1760,O=C1CCC(N2Cc3cccc(NC(=O)N[C@H]4CC[S+]([O-])C4)c3C2=O)C(=O)N1,LXQJVHHHEMHSIG-CPPRCSKXSA-N,urea,*[C@H]1CC[S+]([O-])C1,404.45,0.09,130.7,3,5,3,1,0.444,0.485,5.0,3.0,3.85,True,False,False,False,True,True,False,False,False,False
GLUE1761,O=C1CCC(N2Cc3cccc(NC(=O)O[C@H]4CC[S+]([O-])C4)c3C2=O)C(=O)N1,BKVHJZSPGONYOU-CPPRCSKXSA-N,carbamate,*[C@H]1CC[S+]([O-])C1,405.43,0.52,127.9,2,6,3,1,0.444,0.557,5.0,3.0,4.18,True,False,False,False,True,True,False,False,False,False
GLUE1762,O=C1CCC(N2Cc3cccc(NC(=O)c4ccccc4[123I])c3C2=O)C(=O)N1,YMWISOSFIUULFO-PIRNEEEYSA-N,amide,*c1ccccc1[123I],485.27,2.3,95.6,2,4,3,2,0.2,0.516,5.0,3.5,4.42,False,True,False,False,True,True,True,True,False,False
GLUE1763,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccccc4[123I])c3C2=O)C(=O)N1,VOBXZVXGZIMNEI-BMILMZPDSA-N,sulfonamide,*c1ccccc1[123I],521.33,1.85,112.7,2,5,4,2,0.211,0.471,5.0,3.0,3.74,False,False,False,False,True,True,True,False,False,False
GLUE1764,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccccc4[123I])c3C2=O)C(=O)N1,TWDQVBWWXLONSX-NHTLRXQVSA-N,acetamide,*c1ccccc1[123I],499.3,2.23,95.6,2,4,4,2,0.238,0.499,5.0,3.5,4.32,False,True,False,False,True,True,True,True,False,False
GLUE1765,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccccc4[123I])c3C2=O)C(=O)N1,UKJJXZAERYAANB-PIRNEEEYSA-N,urea,*c1ccccc1[123I],500.29,2.7,107.6,3,4,3,2,0.2,0.445,5.0,3.0,3.48,False,True,False,False,True,True,True,False,False,False
GLUE1766,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccccc4[123I])c3C2=O)C(=O)N1,HSOHCQZAXHQSCW-PIRNEEEYSA-N,carbamate,*c1ccccc1[123I],501.27,2.66,104.8,2,5,3,2,0.2,0.497,5.0,3.0,3.92,False,True,False,False,True,True,True,False,False,False
GLUE1767,N#Cc1ccc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1Cl,KGZFQPPSBYNSNC-UHFFFAOYSA-N,amide,*c1ccc(C#N)c(Cl)c1,422.83,2.22,119.4,2,5,3,2,0.19,0.735,5.0,3.5,4.07,True,True,False,False,True,True,True,True,False,True
GLUE1768,N#Cc1ccc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1Cl,CYMAWQROYNMGPP-UHFFFAOYSA-N,sulfonamide,*c1ccc(C#N)c(Cl)c1,458.88,1.77,136.4,2,6,4,2,0.2,0.67,5.0,3.0,3.79,False,False,False,False,True,True,False,False,False,False
GLUE1769,N#Cc1ccc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1Cl,XQTHQPXGQARGHR-UHFFFAOYSA-N,acetamide,*c1ccc(C#N)c(Cl)c1,436.86,2.15,119.4,2,5,4,2,0.227,0.712,5.0,3.5,3.97,True,True,False,False,True,True,True,True,False,True
