glue_id,smiles,inchikey,linker,source_fragment,mw
GLUE1334,C[C@](N)(CS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,RZEPLVBYSTZUMD-KLLZUTDZSA-N,sulfonamide,*C[C@](C)(N)C(=O)O,424.44
GLUE1335,C[C@](N)(CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,LTWWUANOJMXOQY-RKLCOFROSA-N,acetamide,*C[C@](C)(N)C(=O)O,402.41
GLUE1336,C[C@](N)(CNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,KNTJXPHMGUPPAU-MCEAHNFKSA-N,urea,*C[C@](C)(N)C(=O)O,403.4
GLUE1337,C[C@](N)(COC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,LTMMTZZQPGHCKU-MCEAHNFKSA-N,carbamate,*C[C@](C)(N)C(=O)O,404.38
GLUE1338,O=C1CCC(N2Cc3cccc(NC(=O)C4(C5=CCCCCC5)C(=O)NC(=O)NC4=O)c3C2=O)C(=O)N1,YPOPCPDNRULOJK-UHFFFAOYSA-N,amide,*C1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,507.5
GLUE1339,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C4(C5=CCCCCC5)C(=O)NC(=O)NC4=O)c3C2=O)C(=O)N1,YBBRJTAESGMWPH-UHFFFAOYSA-N,sulfonamide,*C1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,543.56
GLUE1340,O=C1CCC(N2Cc3cccc(NC(=O)CC4(C5=CCCCCC5)C(=O)NC(=O)NC4=O)c3C2=O)C(=O)N1,LEWLTNRLUCTJRC-UHFFFAOYSA-N,acetamide,*C1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,521.53
GLUE1341,O=C1CCC(N2Cc3cccc(NC(=O)NC4(C5=CCCCCC5)C(=O)NC(=O)NC4=O)c3C2=O)C(=O)N1,AVAJELZFQRFZOS-UHFFFAOYSA-N,urea,*C1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,522.52
GLUE1342,O=C1CCC(N2Cc3cccc(NC(=O)OC4(C5=CCCCCC5)C(=O)NC(=O)NC4=O)c3C2=O)C(=O)N1,QQZDYIUSXHDQEO-UHFFFAOYSA-N,carbamate,*C1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,523.5
GLUE1343,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5n4CCC5C(=O)O)c3C2=O)C(=O)N1,LNHZSLJJLMZGBN-UHFFFAOYSA-N,amide,*c1ccc2n1CCC2C(=O)O,436.42
GLUE1344,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5n4CCC5C(=O)O)c3C2=O)C(=O)N1,PAHPAQNPGLFRKB-UHFFFAOYSA-N,sulfonamide,*c1ccc2n1CCC2C(=O)O,472.48
GLUE1345,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5n4CCC5C(=O)O)c3C2=O)C(=O)N1,XATXIERDKCKIRZ-UHFFFAOYSA-N,acetamide,*c1ccc2n1CCC2C(=O)O,450.45
GLUE1346,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5n4CCC5C(=O)O)c3C2=O)C(=O)N1,WCUSPNYHSJRHLX-UHFFFAOYSA-N,urea,*c1ccc2n1CCC2C(=O)O,451.44
GLUE1347,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5n4CCC5C(=O)O)c3C2=O)C(=O)N1,OPPHODVFEGAPDD-UHFFFAOYSA-N,carbamate,*c1ccc2n1CCC2C(=O)O,452.42
GLUE1348,CC(C)C(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,OTMYQWMOSMMYKL-UHFFFAOYSA-N,amide,*C(=O)C(C)C,357.37
GLUE1349,CC(C)C(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ZILGQBQBMCLEFL-UHFFFAOYSA-N,sulfonamide,*C(=O)C(C)C,393.42
GLUE1350,CC(C)C(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,GSBUHBZFPPOSAV-UHFFFAOYSA-N,acetamide,*C(=O)C(C)C,371.39
GLUE1351,CC(C)C(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XEDGZPNRZIWTNJ-UHFFFAOYSA-N,urea,*C(=O)C(C)C,372.38
GLUE1352,CC(C)C(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,NOVXLRLXHJQZRR-UHFFFAOYSA-N,carbamate,*C(=O)C(C)C,373.37
GLUE1353,O=C1CCC(N2Cc3cccc(NC(=O)C[S+]([O-])c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,PDGOQTOUXDQOFP-UHFFFAOYSA-N,amide,*C[S+]([O-])c1nc2ccccc2[nH]1,465.49
GLUE1354,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C[S+]([O-])c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,KODSCEKUJOCLKT-UHFFFAOYSA-N,sulfonamide,*C[S+]([O-])c1nc2ccccc2[nH]1,501.55
GLUE1355,O=C1CCC(N2Cc3cccc(NC(=O)CC[S+]([O-])c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,ZGZKTOFBDSKGNA-UHFFFAOYSA-N,acetamide,*C[S+]([O-])c1nc2ccccc2[nH]1,479.52
GLUE1356,O=C1CCC(N2Cc3cccc(NC(=O)NC[S+]([O-])c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,QHEUNWQPFWHWQD-UHFFFAOYSA-N,urea,*C[S+]([O-])c1nc2ccccc2[nH]1,480.51
GLUE1357,O=C1CCC(N2Cc3cccc(NC(=O)OC[S+]([O-])c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,HYJWTULGMZIAQX-UHFFFAOYSA-N,carbamate,*C[S+]([O-])c1nc2ccccc2[nH]1,481.49
GLUE1358,CC#CCC(C)[C@H](O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DXIAQYKCLIPLNH-QWFMPGPPSA-N,amide,*C[C@@H](O)C(C)CC#CC,411.46
GLUE1359,CC#CCC(C)[C@H](O)CS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,TWAREVFSFLLNIY-QWFMPGPPSA-N,sulfonamide,*C[C@@H](O)C(C)CC#CC,447.51
GLUE1360,CC#CCC(C)[C@H](O)CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,LUYXBOJDDQEVGO-IUPXNIOVSA-N,acetamide,*C[C@@H](O)C(C)CC#CC,425.49
GLUE1361,CC#CCC(C)[C@H](O)CNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ODZASLOGWFUEIQ-QWFMPGPPSA-N,urea,*C[C@@H](O)C(C)CC#CC,426.47
GLUE1362,CC#CCC(C)[C@H](O)COC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,GXIGROQWZCOVHK-QWFMPGPPSA-N,carbamate,*C[C@@H](O)C(C)CC#CC,427.46
GLUE1363,O=C1CCC(N2Cc3cccc(NC(=O)N4CCS(=O)(=O)CC4)c3C2=O)C(=O)N1,BUBNZTGGJYSFHL-UHFFFAOYSA-N,amide,*N1CCS(=O)(=O)CC1,420.45
GLUE1364,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4CCS(=O)(=O)CC4)c3C2=O)C(=O)N1,PFDTZWNESLSZMP-UHFFFAOYSA-N,sulfonamide,*N1CCS(=O)(=O)CC1,456.5
GLUE1365,O=C1CCC(N2Cc3cccc(NC(=O)CN4CCS(=O)(=O)CC4)c3C2=O)C(=O)N1,NCNRBTBNSICADM-UHFFFAOYSA-N,acetamide,*N1CCS(=O)(=O)CC1,434.47
GLUE1366,O=C1CCC(N2Cc3cccc(NC(=O)NN4CCS(=O)(=O)CC4)c3C2=O)C(=O)N1,YLCQERMQXKIKMS-UHFFFAOYSA-N,urea,*N1CCS(=O)(=O)CC1,435.46
GLUE1367,O=C1CCC(N2Cc3cccc(NC(=O)ON4CCS(=O)(=O)CC4)c3C2=O)C(=O)N1,KGUWWIFKIFHKRH-UHFFFAOYSA-N,carbamate,*N1CCS(=O)(=O)CC1,436.45
GLUE1368,O=C1CCC(N2Cc3cccc(NC(=O)c4cc5ccccc5s4)c3C2=O)C(=O)N1,MMNYMTHXVZKWGF-UHFFFAOYSA-N,amide,*c1cc2ccccc2s1,419.46
GLUE1369,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cc5ccccc5s4)c3C2=O)C(=O)N1,UGGWRDGIBGEBDS-UHFFFAOYSA-N,sulfonamide,*c1cc2ccccc2s1,455.52
GLUE1370,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cc5ccccc5s4)c3C2=O)C(=O)N1,LCUXVZQJZGCDHP-UHFFFAOYSA-N,acetamide,*c1cc2ccccc2s1,433.49
GLUE1371,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cc5ccccc5s4)c3C2=O)C(=O)N1,QWNHYSVIOOMZJH-UHFFFAOYSA-N,urea,*c1cc2ccccc2s1,434.48
GLUE1372,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cc5ccccc5s4)c3C2=O)C(=O)N1,VUEDQNRERHBFEQ-UHFFFAOYSA-N,carbamate,*c1cc2ccccc2s1,435.46
GLUE1373,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5ncccc5c4)c3C2=O)C(=O)N1,IZCOBQMUSJDREN-UHFFFAOYSA-N,amide,*c1ccc2ncccc2c1,414.42
GLUE1374,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5ncccc5c4)c3C2=O)C(=O)N1,QDUFJCYXZXANEN-UHFFFAOYSA-N,sulfonamide,*c1ccc2ncccc2c1,450.48
GLUE1375,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5ncccc5c4)c3C2=O)C(=O)N1,CSQAHHHQGJCGCZ-UHFFFAOYSA-N,acetamide,*c1ccc2ncccc2c1,428.45
GLUE1376,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5ncccc5c4)c3C2=O)C(=O)N1,AWUQYOLDIQSQSQ-UHFFFAOYSA-N,urea,*c1ccc2ncccc2c1,429.44
GLUE1377,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5ncccc5c4)c3C2=O)C(=O)N1,NPFODRHDSAKVKL-UHFFFAOYSA-N,carbamate,*c1ccc2ncccc2c1,430.42
GLUE1378,O=C1CCC(N2Cc3cccc(NC(=O)[C@@H]4C[C@@H](O)CC(=O)O4)c3C2=O)C(=O)N1,GOMMMTWPCQWMPM-VBUNGHGYSA-N,amide,*[C@@H]1C[C@@H](O)CC(=O)O1,401.38
GLUE1379,O=C1CCC(N2Cc3cccc(NS(=O)(=O)[C@@H]4C[C@@H](O)CC(=O)O4)c3C2=O)C(=O)N1,XUYPMSGKZMWYFQ-PJRDJYAKSA-N,sulfonamide,*[C@@H]1C[C@@H](O)CC(=O)O1,437.43
GLUE1380,O=C1CCC(N2Cc3cccc(NC(=O)C[C@@H]4C[C@@H](O)CC(=O)O4)c3C2=O)C(=O)N1,FXQVOTVJEOTXLL-RJTITELWSA-N,acetamide,*[C@@H]1C[C@@H](O)CC(=O)O1,415.4
GLUE1381,O=C1CCC(N2Cc3cccc(NC(=O)N[C@@H]4C[C@@H](O)CC(=O)O4)c3C2=O)C(=O)N1,ODOJQTZZWJCLCT-HDDSUISISA-N,urea,*[C@@H]1C[C@@H](O)CC(=O)O1,416.39
GLUE1382,O=C1CCC(N2Cc3cccc(NC(=O)O[C@@H]4C[C@@H](O)CC(=O)O4)c3C2=O)C(=O)N1,IDBNYKNJUUNHEH-PJRDJYAKSA-N,carbamate,*[C@@H]1C[C@@H](O)CC(=O)O1,417.37
GLUE1383,CC(CCCN)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,WQLSDEKPBUCZEK-UHFFFAOYSA-N,amide,*C(C)CCCN,372.43
GLUE1384,CC(CCCN)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,QZLLYRFZZCWEDG-UHFFFAOYSA-N,sulfonamide,*C(C)CCCN,408.48
GLUE1385,CC(CCCN)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,WOIIIHKVCNTQEB-UHFFFAOYSA-N,acetamide,*C(C)CCCN,386.45
GLUE1386,CC(CCCN)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KAHVIELNOYIXCV-UHFFFAOYSA-N,urea,*C(C)CCCN,387.44
GLUE1387,CC(CCCN)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DVXTXDHGYDWHEN-UHFFFAOYSA-N,carbamate,*C(C)CCCN,388.42
GLUE1388,CC(O)CC(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,BKSKDINYBORYRD-UHFFFAOYSA-N,amide,*C(=O)CC(C)O,373.37
GLUE1389,CC(O)CC(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,FRNQLASOUUABSO-UHFFFAOYSA-N,sulfonamide,*C(=O)CC(C)O,409.42
GLUE1390,CC(O)CC(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,UCFXUZWSNLUXCV-UHFFFAOYSA-N,acetamide,*C(=O)CC(C)O,387.39
GLUE1391,CC(O)CC(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DRYJGHAHZKUMBU-UHFFFAOYSA-N,urea,*C(=O)CC(C)O,388.38
GLUE1392,CC(O)CC(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,GAJDSVLSERMLQR-UHFFFAOYSA-N,carbamate,*C(=O)CC(C)O,389.36
GLUE1393,O=NN(CCCl)C(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,MDFYYQIMMDJPTM-UHFFFAOYSA-N,amide,*C(=O)N(CCCl)N=O,421.8
GLUE1394,O=NN(CCCl)C(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VFOMPHBRBNJWEY-UHFFFAOYSA-N,sulfonamide,*C(=O)N(CCCl)N=O,457.85
GLUE1395,O=NN(CCCl)C(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JLENDXGCYBLVRU-UHFFFAOYSA-N,acetamide,*C(=O)N(CCCl)N=O,435.82
GLUE1396,O=NN(CCCl)C(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DICGXAKPGNKMDC-UHFFFAOYSA-N,urea,*C(=O)N(CCCl)N=O,436.81
GLUE1397,O=NN(CCCl)C(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,BGNVXBWIULSBMB-UHFFFAOYSA-N,carbamate,*C(=O)N(CCCl)N=O,437.8
GLUE1398,CN/C(=N\CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)NC#N,SMXVOBLBZQEHSB-UHFFFAOYSA-N,amide,*CC/N=C(\NC)NC#N,411.42
GLUE1399,CN/C(=N\CCS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)NC#N,IQWWOPGCQIBCFM-UHFFFAOYSA-N,sulfonamide,*CC/N=C(\NC)NC#N,447.48
GLUE1400,CN/C(=N\CCCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)NC#N,XWXYQTNZHOMALM-UHFFFAOYSA-N,acetamide,*CC/N=C(\NC)NC#N,425.45
GLUE1401,CN/C(=N\CCNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)NC#N,CERBYTDPLYCIGE-UHFFFAOYSA-N,urea,*CC/N=C(\NC)NC#N,426.44
GLUE1402,CN/C(=N\CCOC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)NC#N,WKKZJQMTCZAZLL-UHFFFAOYSA-N,carbamate,*CC/N=C(\NC)NC#N,427.42
GLUE1403,N[C@@H]1[C@H]2CN(C(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)C[C@@H]12,QROIRRYHALQNCS-NNIOETMZSA-N,amide,*N1C[C@@H]2[C@@H](N)[C@@H]2C1,383.41
GLUE1404,N[C@@H]1[C@H]2CN(S(=O)(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)C[C@@H]12,LITZYBGOPAZBSC-NNIOETMZSA-N,sulfonamide,*N1C[C@@H]2[C@@H](N)[C@@H]2C1,419.46
GLUE1405,N[C@@H]1[C@H]2CN(CC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)C[C@@H]12,KUCHARQGKGXNCX-GLZHMRSSSA-N,acetamide,*N1C[C@@H]2[C@@H](N)[C@@H]2C1,397.44
GLUE1406,N[C@@H]1[C@H]2CN(NC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)C[C@@H]12,IEBMCDMXLQONSA-NNIOETMZSA-N,urea,*N1C[C@@H]2[C@@H](N)[C@@H]2C1,398.42
GLUE1407,N[C@@H]1[C@H]2CN(OC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)C[C@@H]12,AVIZSXYHNGQJSI-NNIOETMZSA-N,carbamate,*N1C[C@@H]2[C@@H](N)[C@@H]2C1,399.41
GLUE1408,C#Cc1cccc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,LJUNBEHRDHAWOO-UHFFFAOYSA-N,amide,*c1cccc(C#C)c1,387.4
GLUE1409,C#Cc1cccc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,DTOAOAUDWUCSQF-UHFFFAOYSA-N,sulfonamide,*c1cccc(C#C)c1,423.45
GLUE1410,C#Cc1cccc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,AYIRLTDRGGGKMB-UHFFFAOYSA-N,acetamide,*c1cccc(C#C)c1,401.42
GLUE1411,C#Cc1cccc(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,DSVUWNKECLULLY-UHFFFAOYSA-N,urea,*c1cccc(C#C)c1,402.41
GLUE1412,C#Cc1cccc(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,QABLCPUJRYYWEV-UHFFFAOYSA-N,carbamate,*c1cccc(C#C)c1,403.39
GLUE1413,O=C1CCC(N2Cc3cccc(NC(=O)OC(F)(F)Cl)c3C2=O)C(=O)N1,JJZRICWTFTWECV-UHFFFAOYSA-N,amide,*OC(F)(F)Cl,387.73
GLUE1414,O=C1CCC(N2Cc3cccc(NS(=O)(=O)OC(F)(F)Cl)c3C2=O)C(=O)N1,VYQITGPJETYMOK-UHFFFAOYSA-N,sulfonamide,*OC(F)(F)Cl,423.78
GLUE1415,O=C1CCC(N2Cc3cccc(NC(=O)COC(F)(F)Cl)c3C2=O)C(=O)N1,HMXBNRRFYBTWJF-UHFFFAOYSA-N,acetamide,*OC(F)(F)Cl,401.75
GLUE1416,O=C1CCC(N2Cc3cccc(NC(=O)NOC(F)(F)Cl)c3C2=O)C(=O)N1,IXVATEQFGPYQPH-UHFFFAOYSA-N,urea,*OC(F)(F)Cl,402.74
GLUE1417,O=C1CCC(N2Cc3cccc(NC(=O)OOC(F)(F)Cl)c3C2=O)C(=O)N1,GHZRSUVUBPIZFW-UHFFFAOYSA-N,carbamate,*OC(F)(F)Cl,403.73
GLUE1418,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc5c4CCO5)c3C2=O)C(=O)N1,TTZQXYRFDPDRPF-UHFFFAOYSA-N,amide,*c1cccc2c1CCO2,405.41
GLUE1419,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc5c4CCO5)c3C2=O)C(=O)N1,RVCBRPIAGOLEQK-UHFFFAOYSA-N,sulfonamide,*c1cccc2c1CCO2,441.47
GLUE1420,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc5c4CCO5)c3C2=O)C(=O)N1,XLVATACOYSTRKK-UHFFFAOYSA-N,acetamide,*c1cccc2c1CCO2,419.44
GLUE1421,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc5c4CCO5)c3C2=O)C(=O)N1,XFRHHLZRBBWUMM-UHFFFAOYSA-N,urea,*c1cccc2c1CCO2,420.43
GLUE1422,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc5c4CCO5)c3C2=O)C(=O)N1,UQGBPPVHZVAIKV-UHFFFAOYSA-N,carbamate,*c1cccc2c1CCO2,421.41
GLUE1423,CC(C)C(Br)C(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VWSTXAVHTYZYJP-UHFFFAOYSA-N,amide,*C(=O)C(Br)C(C)C,450.29
GLUE1424,CC(C)C(Br)C(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,CVMRDMQPLAHJSU-UHFFFAOYSA-N,sulfonamide,*C(=O)C(Br)C(C)C,486.34
GLUE1425,CC(C)C(Br)C(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,MZOIEZICHQESED-UHFFFAOYSA-N,acetamide,*C(=O)C(Br)C(C)C,464.32
GLUE1426,CC(C)C(Br)C(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,BIUKBGWDOOHYFS-UHFFFAOYSA-N,urea,*C(=O)C(Br)C(C)C,465.3
GLUE1427,CC(C)C(Br)C(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,BFJWRWZYMYXQFK-UHFFFAOYSA-N,carbamate,*C(=O)C(Br)C(C)C,466.29
GLUE1428,O=C1CCC(N2Cc3cccc(NC(=O)c4cc(Cl)cc(Cl)c4)c3C2=O)C(=O)N1,MZZXHUWIBITANL-UHFFFAOYSA-N,amide,*c1cc(Cl)cc(Cl)c1,432.26
GLUE1429,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cc(Cl)cc(Cl)c4)c3C2=O)C(=O)N1,ZSFNMBCUILYAJM-UHFFFAOYSA-N,sulfonamide,*c1cc(Cl)cc(Cl)c1,468.32
GLUE1430,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cc(Cl)cc(Cl)c4)c3C2=O)C(=O)N1,HOSUYNNUSHEUAJ-UHFFFAOYSA-N,acetamide,*c1cc(Cl)cc(Cl)c1,446.29
GLUE1431,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cc(Cl)cc(Cl)c4)c3C2=O)C(=O)N1,JEZPRSLWUOBJIP-UHFFFAOYSA-N,urea,*c1cc(Cl)cc(Cl)c1,447.28
GLUE1432,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cc(Cl)cc(Cl)c4)c3C2=O)C(=O)N1,CFUIAXXCXINUFO-UHFFFAOYSA-N,carbamate,*c1cc(Cl)cc(Cl)c1,448.26
GLUE1433,O=C1CCC(N2Cc3cccc(NC(=O)c4c(F)cccc4F)c3C2=O)C(=O)N1,FXWVMWGGMHYRHA-UHFFFAOYSA-N,amide,*c1c(F)cccc1F,399.35
GLUE1434,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4c(F)cccc4F)c3C2=O)C(=O)N1,MAWJTRUULCGPPJ-UHFFFAOYSA-N,sulfonamide,*c1c(F)cccc1F,435.41
GLUE1435,O=C1CCC(N2Cc3cccc(NC(=O)Cc4c(F)cccc4F)c3C2=O)C(=O)N1,UUCFIZAIMASKDI-UHFFFAOYSA-N,acetamide,*c1c(F)cccc1F,413.38
GLUE1436,O=C1CCC(N2Cc3cccc(NC(=O)Nc4c(F)cccc4F)c3C2=O)C(=O)N1,UZICLFSAVKNNSU-UHFFFAOYSA-N,urea,*c1c(F)cccc1F,414.37
GLUE1437,O=C1CCC(N2Cc3cccc(NC(=O)Oc4c(F)cccc4F)c3C2=O)C(=O)N1,LPDHCMLAHREDIP-UHFFFAOYSA-N,carbamate,*c1c(F)cccc1F,415.35
GLUE1438,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc5sccc45)c3C2=O)C(=O)N1,NYFYNMAMLLPLCH-UHFFFAOYSA-N,amide,*c1cccc2sccc12,419.46
GLUE1439,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc5sccc45)c3C2=O)C(=O)N1,WEVMADGNGKJXRN-UHFFFAOYSA-N,sulfonamide,*c1cccc2sccc12,455.52
GLUE1440,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc5sccc45)c3C2=O)C(=O)N1,AHMBDENVBYUYQG-UHFFFAOYSA-N,acetamide,*c1cccc2sccc12,433.49
GLUE1441,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc5sccc45)c3C2=O)C(=O)N1,JQHQMHJCDMYSPG-UHFFFAOYSA-N,urea,*c1cccc2sccc12,434.48
GLUE1442,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc5sccc45)c3C2=O)C(=O)N1,IEUCRFUIUYNXMG-UHFFFAOYSA-N,carbamate,*c1cccc2sccc12,435.46
GLUE1443,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5ccc(=O)[nH]c5c4)c3C2=O)C(=O)N1,RLFCCQNFOIGSMA-UHFFFAOYSA-N,amide,*c1ccc2ccc(=O)[nH]c2c1,430.42
GLUE1444,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5ccc(=O)[nH]c5c4)c3C2=O)C(=O)N1,KDZRBWFVGZEENG-UHFFFAOYSA-N,sulfonamide,*c1ccc2ccc(=O)[nH]c2c1,466.48
GLUE1445,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5ccc(=O)[nH]c5c4)c3C2=O)C(=O)N1,RQMKUZZRIOWBAW-UHFFFAOYSA-N,acetamide,*c1ccc2ccc(=O)[nH]c2c1,444.45
GLUE1446,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5ccc(=O)[nH]c5c4)c3C2=O)C(=O)N1,KRJFUXFTQCBXHF-UHFFFAOYSA-N,urea,*c1ccc2ccc(=O)[nH]c2c1,445.44
GLUE1447,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5ccc(=O)[nH]c5c4)c3C2=O)C(=O)N1,WEUQMVRPSNAYHO-UHFFFAOYSA-N,carbamate,*c1ccc2ccc(=O)[nH]c2c1,446.42
GLUE1448,Cc1ncc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c(C)n1,WYBJBKUHSMMLEJ-UHFFFAOYSA-N,amide,*c1cnc(C)nc1C,393.4
GLUE1449,Cc1ncc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c(C)n1,HOJHKFRWLHBDRS-UHFFFAOYSA-N,sulfonamide,*c1cnc(C)nc1C,429.46
GLUE1450,Cc1ncc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c(C)n1,ZUYIVWRPTHTQDG-UHFFFAOYSA-N,acetamide,*c1cnc(C)nc1C,407.43
